100937,2016,0.4839,1150.0,555.0,500.0,610.0,530.0,490.0,570.0,NULL,NULL,NULL,26.0,23.0,28.0,26.0,22.0,29.0,24.0,22.0,26.0,NULL,NULL,NULL,False,True,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,1289,0.7921,0.1171,0.0217,0.0489,0.007,0.0,0.0,NULL,23227,0.1888,0.4729,7233
101028,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1424,0.4831,0.4017,0.059,0.0091,0.0049,0.0035,0.0,1392,NULL,0.579,0.2697,6045
101073,2016,0.2363,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,340,0.0441,0.9265,0.0029,0.0,0.0,0.0,0.0265,NULL,23002,0.8255,0.883,5605
101116,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,394,0.297,0.6447,0.0203,0.0102,0.0025,0.0102,0.0,NULL,20830,0.6696,0.7087,4887
101143,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1357,0.6315,0.2432,0.0656,0.0184,0.0066,0.0029,0.0,4491,NULL,0.4559,0.1738,6458
101161,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4189,0.6954,0.2148,0.0308,0.0138,0.0196,0.0017,0.0012,8050,NULL,0.4406,0.4779,6266
101189,2016,0.4538,972.0,500.0,430.0,570.0,500.0,450.0,550.0,NULL,NULL,NULL,21.0,18.0,23.0,20.0,16.0,24.0,19.0,16.0,22.0,NULL,NULL,NULL,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,True,True,True,2297,0.4101,0.5037,0.0222,0.0044,0.0048,0.0026,0.0244,NULL,18298,0.4727,0.6954,5723
101240,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4540,0.6978,0.2035,0.0328,0.0062,0.0093,0.0011,0.0216,3908,NULL,0.5299,0.0,6143
101277,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,82,0.878,0.0122,0.1098,0.0,0.0,0.0,0.0,NULL,8781,0.3409,0.4545,NULL
101286,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3904,0.636,0.2992,0.0315,0.0069,0.0036,0.0018,0.0,3321,NULL,0.5274,0.0,5849
101295,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4857,0.8443,0.0622,0.0383,0.0066,0.0093,0.0002,0.0099,6355,NULL,0.4561,0.333,5961
101301,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1397,0.2147,0.7402,0.0072,0.0021,0.0036,0.0,0.0093,7161,NULL,0.7237,0.0,4922
101365,2016,0.9747,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,481,0.343,0.5156,0.0125,0.0021,0.0042,0.0,0.0,NULL,21154,0.525,0.7083,5275
101435,2016,0.5676,1001.0,473.0,420.0,525.0,475.0,425.0,525.0,NULL,NULL,NULL,22.0,19.0,24.0,21.0,18.0,24.0,20.0,17.0,23.0,NULL,NULL,NULL,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,True,False,False,False,False,True,True,True,True,1140,0.6421,0.2114,0.0395,0.0035,0.0088,0.0009,0.0018,NULL,20359,0.4425,0.7093,6615
101453,2016,0.3333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50,0.72,0.14,0.0,0.02,0.04,0.0,0.02,NULL,9009,0.569,0.2586,4981
101462,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,794,0.3401,0.5655,0.0239,0.005,0.0088,0.0,0.0227,6382,NULL,0.6024,0.0,5992
101471,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,446,0.509,0.4753,0.0135,0.0,0.0022,0.0,0.0,NULL,NULL,0.0,0.0,5812
101480,2016,0.5308,1062.0,500.0,430.0,570.0,495.0,440.0,550.0,NULL,NULL,NULL,23.0,20.0,26.0,24.0,20.0,28.0,22.0,18.0,25.0,NULL,NULL,NULL,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,True,6714,0.72,0.1939,0.0107,0.0063,0.0071,0.0007,0.0262,17664,NULL,0.3932,0.6435,6945
101499,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,955,0.5717,0.3026,0.0105,0.0199,0.0168,0.0,0.0,5689,NULL,0.5228,0.0,5909
101505,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7256,0.6458,0.2348,0.0409,0.0196,0.0034,0.001,0.0227,9981,NULL,0.2959,0.1784,6363
101514,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8414,0.6585,0.1913,0.0492,0.0227,0.0141,0.0006,0.0088,5206,NULL,0.356,0.2602,6325
101541,2016,0.5755,1013.0,581.0,580.0,581.0,531.0,530.0,531.0,NULL,NULL,NULL,22.0,19.0,24.0,22.0,18.0,25.0,20.0,16.0,23.0,NULL,NULL,NULL,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,True,True,True,False,False,False,False,True,False,True,True,327,0.7064,0.1896,0.0122,0.0214,0.0031,0.0,0.0,NULL,17914,0.6364,0.5642,5666
101569,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2931,0.1583,0.8079,0.0147,0.0055,0.0024,0.001,0.002,8202,NULL,0.6904,0.0,5966
101587,2016,0.531,969.0,480.0,440.0,520.0,460.0,420.0,500.0,NULL,NULL,NULL,21.0,18.0,23.0,20.0,17.0,23.0,19.0,16.0,22.0,NULL,NULL,NULL,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,True,1974,0.4458,0.4134,0.0203,0.002,0.003,0.001,0.0593,13227,NULL,0.5128,0.6846,6249
101602,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1419,0.7111,0.2495,0.0127,0.0014,0.0056,0.0,0.0021,8004,NULL,0.5381,0.0,5455
101648,2016,0.6431,1066.0,540.0,480.0,600.0,555.0,500.0,610.0,NULL,NULL,NULL,23.0,19.0,26.0,23.0,19.0,26.0,22.0,17.0,26.0,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,422,0.59,0.1848,0.1114,0.045,0.0071,0.0024,0.0,11051,NULL,0.3545,0.4967,6074
101675,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,True,True,1820,0.0203,0.9621,0.0055,0.0011,0.0005,0.0,0.0,NULL,16472,0.8372,0.9044,4573
101693,2016,0.6193,1029.0,485.0,430.0,540.0,500.0,420.0,580.0,NULL,NULL,NULL,22.0,19.0,25.0,22.0,18.0,25.0,20.0,17.0,23.0,NULL,NULL,NULL,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,True,True,True,False,False,True,False,False,True,False,False,False,False,True,True,True,True,1367,0.5384,0.196,0.019,0.008,0.0088,0.0,0.0432,NULL,21533,0.4965,0.7663,5106
101709,2016,0.6542,1069.0,530.0,440.0,620.0,520.0,460.0,580.0,NULL,NULL,NULL,23.0,20.0,26.0,25.0,21.0,28.0,22.0,18.0,25.0,NULL,NULL,NULL,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,True,True,True,2399,0.7074,0.153,0.0438,0.0088,0.0038,0.0,0.0129,18000,NULL,0.3998,0.5722,7512
101736,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2994,0.7846,0.1212,0.0484,0.0033,0.0094,0.001,0.0077,6195,NULL,0.4814,0.2768,5738
101879,2016,0.5574,1028.0,475.0,427.0,523.0,483.0,435.0,530.0,NULL,NULL,NULL,22.0,19.0,25.0,23.0,19.0,26.0,21.0,17.0,24.0,NULL,NULL,NULL,False,False,False,False,True,False,True,True,True,False,True,True,True,False,True,False,False,True,True,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,True,5846,0.7188,0.1456,0.0287,0.0051,0.0108,0.0009,0.0299,11127,NULL,0.4132,0.7009,7299
101897,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,0.8386,0.0204,0.0962,0.004,0.0279,0.0,0.0025,2645,NULL,0.49,0.0,6318
101912,2016,0.4837,886.0,455.0,390.0,520.0,425.0,360.0,490.0,NULL,NULL,NULL,19.0,16.0,21.0,19.0,15.0,22.0,18.0,15.0,21.0,NULL,NULL,NULL,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,True,True,True,1719,0.0047,0.8656,0.0326,0.0017,0.0041,0.0,0.0652,NULL,24596,0.5337,0.7149,4912
101949,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1085,0.5318,0.4313,0.0101,0.0009,0.0138,0.0,0.0,3633,NULL,0.5227,0.0,5895
101958,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,0.9,0.0,0.1,0.0,0.0,0.0,0.0,NULL,NULL,0.48,0.8,NULL
101994,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,372,0.4113,0.5591,0.0027,0.0,0.0134,0.0,0.0,4033,NULL,0.5131,0.0,5782
102030,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2632,0.2447,0.6573,0.0167,0.0175,0.0091,0.0004,0.03,5085,NULL,0.5744,0.0,6004
102049,2016,0.9138,1170.0,570.0,520.0,620.0,559.0,500.0,618.0,NULL,NULL,NULL,26.0,23.0,29.0,28.0,24.0,31.0,24.0,21.0,27.0,NULL,NULL,NULL,False,True,False,True,True,False,True,False,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,False,False,False,False,True,True,True,True,3324,0.8309,0.0692,0.0391,0.0114,0.0021,0.0,0.0232,NULL,29026,0.1199,0.3277,8626
102058,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,165,0.0,0.8364,0.0,0.0,0.0,0.0,0.0424,NULL,4455,0.8822,0.1369,3451
102067,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4436,0.5469,0.3738,0.0018,0.0086,0.0029,0.0009,0.0072,6860,NULL,0.4526,0.0,4701
102076,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1987,0.7544,0.074,0.1082,0.0091,0.0272,0.0015,0.0141,5556,NULL,0.5452,0.2732,5396
102094,2016,0.805,1011.0,515.0,470.0,560.0,510.0,450.0,570.0,NULL,NULL,NULL,22.0,20.0,23.0,25.0,21.0,28.0,22.0,18.0,26.0,NULL,NULL,NULL,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,True,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,True,True,True,True,11483,0.5738,0.2203,0.0295,0.0301,0.0071,0.0011,0.0883,14755,NULL,0.3944,0.5622,7254
102234,2016,0.4353,1121.0,550.0,500.0,600.0,545.0,500.0,590.0,NULL,NULL,NULL,25.0,22.0,27.0,26.0,22.0,29.0,23.0,20.0,25.0,NULL,NULL,NULL,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,True,True,1379,0.6896,0.1465,0.0319,0.0138,0.0058,0.0036,0.0283,NULL,5772,0.3062,0.75,6561
102261,2016,1.0,970.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21.0,18.0,23.0,19.0,15.0,23.0,17.0,15.0,19.0,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,143,0.6224,0.3497,0.007,0.0,0.0,0.0,0.007,NULL,13929,0.596,0.7219,4569
102270,2016,0.4192,765.0,405.0,350.0,460.0,420.0,390.0,450.0,NULL,NULL,NULL,16.0,14.0,17.0,16.0,13.0,19.0,15.0,14.0,16.0,NULL,NULL,NULL,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,628,0.0382,0.9506,0.008,0.0016,0.0,0.0,0.0016,NULL,15337,0.8022,0.9039,5060
102298,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,True,True,669,0.0224,0.8535,0.0463,0.0,0.0,0.0015,0.0299,NULL,14042,0.8382,0.8049,5426
102313,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1364,0.3182,0.6481,0.0154,0.0169,0.0007,0.0,0.0,6798,NULL,0.4811,0.0,6053
102368,2016,0.9125,992.0,503.0,455.0,550.0,540.0,470.0,610.0,NULL,NULL,NULL,21.0,18.0,24.0,21.0,17.0,25.0,20.0,16.0,23.0,NULL,NULL,NULL,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,True,13745,0.5264,0.3115,0.0357,0.008,0.0059,0.0015,0.0452,11479,NULL,0.4096,0.6116,6405
102377,2016,0.4999,1006.0,500.0,440.0,560.0,500.0,450.0,550.0,NULL,NULL,NULL,22.0,21.0,22.0,20.0,18.0,22.0,20.0,18.0,22.0,NULL,NULL,NULL,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,True,True,2393,0.0054,0.7263,0.005,0.0033,0.0,0.0008,0.0,NULL,32560,0.2446,0.7506,4753
102395,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72,0.5972,0.0972,0.125,0.0139,0.0,0.0,0.0,NULL,NULL,0.3411,0.4651,5550
